run_date,gati_id,sku,variant_id,product_title,product_status,karat,gross_weight_g,diamond_cost,making_cost,admin_url
2026-08-06,,,50157098172673,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098172673
2026-08-06,,,50157098205441,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098205441
2026-08-06,,,50157098238209,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098238209
2026-08-06,,,50157098270977,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098270977
2026-08-06,,,50157098303745,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098303745
2026-08-06,,,50157098336513,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098336513
2026-08-06,,,50157098369281,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098369281
2026-08-06,,,50157098402049,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098402049
2026-08-06,,,50157098434817,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098434817
2026-08-06,,,50157098467585,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098467585
2026-08-06,,,50157098500353,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098500353
2026-08-06,,,50157098533121,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098533121
2026-08-06,,,50157098565889,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098565889
2026-08-06,,,50157098598657,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098598657
2026-08-06,,,50157098631425,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098631425
2026-08-06,,,50157098664193,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098664193
2026-08-06,,,50157098696961,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098696961
2026-08-06,,,50157098729729,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098729729
2026-08-06,,,50157098762497,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098762497
2026-08-06,,,50157098795265,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098795265
2026-08-06,,,50157321912577,Sheen Pear Earring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121802617089/variants/50157321912577
2026-08-06,,,50157321945345,Sheen Pear Earring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121802617089/variants/50157321945345
2026-08-06,,,50157321978113,Sheen Pear Earring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121802617089/variants/50157321978113
2026-08-06,,,50157322010881,Sheen Pear Earring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121802617089/variants/50157322010881
2026-08-06,,,50157322043649,Sheen Pear Earring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121802617089/variants/50157322043649
2026-08-06,,,50157322076417,Sheen Pear Earring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121802617089/variants/50157322076417
2026-08-06,,,50157322305793,Birch Pendant,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121812152577/variants/50157322305793
2026-08-06,,,50157322338561,Birch Pendant,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121812152577/variants/50157322338561
2026-08-06,,,50157322371329,Birch Pendant,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121812152577/variants/50157322371329
2026-08-06,,,50157322404097,Birch Pendant,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121812152577/variants/50157322404097
2026-08-06,,,50157322436865,Birch Pendant,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121812152577/variants/50157322436865
2026-08-06,,,50157322469633,Birch Pendant,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121812152577/variants/50157322469633
2026-08-06,,,50157322502401,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157322502401
2026-08-06,,,50157322535169,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157322535169
2026-08-06,,,50157322567937,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157322567937
2026-08-06,,,50157322600705,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157322600705
2026-08-06,,,50157322633473,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157322633473
2026-08-06,,,50157322666241,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157322666241
2026-08-06,,,50157322699009,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157322699009
2026-08-06,,,50157322731777,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157322731777
2026-08-06,,,50157322764545,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157322764545
2026-08-06,,,50157322797313,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157322797313
2026-08-06,,,50157322830081,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157322830081
2026-08-06,,,50157322862849,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157322862849
2026-08-06,,,50157322895617,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157322895617
2026-08-06,,,50157322928385,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157322928385
2026-08-06,,,50157322961153,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157322961153
2026-08-06,,,50157322993921,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157322993921
2026-08-06,,,50157323026689,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323026689
2026-08-06,,,50157323059457,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323059457
2026-08-06,,,50157323092225,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323092225
2026-08-06,,,50157323124993,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323124993
2026-08-06,,,50157323157761,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323157761
2026-08-06,,,50157323190529,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323190529
2026-08-06,,,50157323223297,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323223297
2026-08-06,,,50157323256065,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323256065
2026-08-06,,,50157323288833,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323288833
2026-08-06,,,50157323321601,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323321601
2026-08-06,,,50157323354369,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323354369
2026-08-06,,,50157323387137,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323387137
2026-08-06,,,50157323419905,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323419905
2026-08-06,,,50157323452673,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323452673
2026-08-06,,,50157323485441,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323485441
2026-08-06,,,50157323518209,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323518209
2026-08-06,,,50157323550977,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323550977
2026-08-06,,,50157323583745,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323583745
2026-08-06,,,50157323616513,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323616513
2026-08-06,,,50157323649281,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323649281
2026-08-06,,,50157323682049,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323682049
2026-08-06,,,50157323714817,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323714817
2026-08-06,,,50157323747585,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323747585
2026-08-06,,,50157323780353,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323780353
2026-08-06,,,50157323813121,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323813121
2026-08-06,,,50157323845889,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323845889
2026-08-06,,,50157323878657,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323878657
2026-08-06,,,50157323911425,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323911425
2026-08-06,,,50157323944193,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323944193
2026-08-06,,,50157323976961,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157323976961
2026-08-06,,,50157324009729,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324009729
2026-08-06,,,50157324042497,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324042497
2026-08-06,,,50157324075265,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324075265
2026-08-06,,,50157324108033,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324108033
2026-08-06,,,50157324140801,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324140801
2026-08-06,,,50157324173569,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324173569
2026-08-06,,,50157324206337,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324206337
2026-08-06,,,50157324239105,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324239105
2026-08-06,,,50157324271873,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324271873
2026-08-06,,,50157324304641,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324304641
2026-08-06,,,50157324337409,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324337409
2026-08-06,,,50157324370177,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324370177
2026-08-06,,,50157324402945,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324402945
2026-08-06,,,50157324435713,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324435713
2026-08-06,,,50157324468481,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324468481
2026-08-06,,,50157324501249,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324501249
2026-08-06,,,50157324534017,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324534017
2026-08-06,,,50157324566785,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324566785
2026-08-06,,,50157324599553,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324599553
2026-08-06,,,50157324632321,Titan Peak Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121815953665/variants/50157324632321
2026-08-06,,,50157324861697,Weave hoop earring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121806516481/variants/50157324861697
2026-08-06,,,50157324894465,Weave hoop earring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121806516481/variants/50157324894465
2026-08-06,,,50157324927233,Weave hoop earring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121806516481/variants/50157324927233
2026-08-06,,,50157324960001,Weave hoop earring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121806516481/variants/50157324960001
2026-08-06,,,50157324992769,Weave hoop earring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121806516481/variants/50157324992769
2026-08-06,,,50157325025537,Weave hoop earring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121806516481/variants/50157325025537
2026-08-06,,,50157328171265,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328171265
2026-08-06,,,50157328204033,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328204033
2026-08-06,,,50157328236801,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328236801
2026-08-06,,,50157328269569,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328269569
2026-08-06,,,50157328302337,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328302337
2026-08-06,,,50157328335105,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328335105
2026-08-06,,,50157328367873,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328367873
2026-08-06,,,50157328400641,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328400641
2026-08-06,,,50157328433409,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328433409
2026-08-06,,,50157328466177,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328466177
2026-08-06,,,50157328498945,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328498945
2026-08-06,,,50157328531713,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328531713
2026-08-06,,,50157328564481,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328564481
2026-08-06,,,50157328597249,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328597249
2026-08-06,,,50157328630017,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328630017
2026-08-06,,,50157328662785,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328662785
2026-08-06,,,50157328695553,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328695553
2026-08-06,,,50157328728321,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328728321
2026-08-06,,,50157328761089,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328761089
2026-08-06,,,50157328793857,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328793857
2026-08-06,,,50157328826625,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328826625
2026-08-06,,,50157328859393,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328859393
2026-08-06,,,50157328892161,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328892161
2026-08-06,,,50157328924929,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328924929
2026-08-06,,,50157328957697,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328957697
2026-08-06,,,50157328990465,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157328990465
2026-08-06,,,50157329023233,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329023233
2026-08-06,,,50157329056001,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329056001
2026-08-06,,,50157329088769,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329088769
2026-08-06,,,50157329121537,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329121537
2026-08-06,,,50157329154305,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329154305
2026-08-06,,,50157329187073,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329187073
2026-08-06,,,50157329219841,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329219841
2026-08-06,,,50157329252609,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329252609
2026-08-06,,,50157329285377,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329285377
2026-08-06,,,50157329318145,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329318145
2026-08-06,,,50157329350913,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329350913
2026-08-06,,,50157329383681,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329383681
2026-08-06,,,50157329416449,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329416449
2026-08-06,,,50157329449217,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329449217
2026-08-06,,,50157329481985,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329481985
2026-08-06,,,50157329514753,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329514753
2026-08-06,,,50157329547521,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329547521
2026-08-06,,,50157329580289,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329580289
2026-08-06,,,50157329613057,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329613057
2026-08-06,,,50157329645825,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329645825
2026-08-06,,,50157329678593,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329678593
2026-08-06,,,50157329711361,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329711361
2026-08-06,,,50157329744129,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329744129
2026-08-06,,,50157329776897,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329776897
2026-08-06,,,50157329809665,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329809665
2026-08-06,,,50157329842433,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329842433
2026-08-06,,,50157329875201,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329875201
2026-08-06,,,50157329907969,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329907969
2026-08-06,,,50157329940737,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329940737
2026-08-06,,,50157329973505,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157329973505
2026-08-06,,,50157330006273,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157330006273
2026-08-06,,,50157330039041,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157330039041
2026-08-06,,,50157330071809,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157330071809
2026-08-06,,,50157330104577,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157330104577
2026-08-06,,,50157330137345,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157330137345
2026-08-06,,,50157330170113,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157330170113
2026-08-06,,,50157330202881,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157330202881
2026-08-06,,,50157330235649,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157330235649
2026-08-06,,,50157330268417,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157330268417
2026-08-06,,,50157330301185,Trapezoid Band,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9121816248577/variants/50157330301185
2026-08-06,NK00020,NK00020|P|14|VVSVS-EFG|H|14|0.59|NA,48093802561793,Gemini  Layered Necklace,ACTIVE,14K,0,0,0,https://admin.shopify.com/store/auracarat/products/9035724292353/variants/48093802561793
2026-08-06,NK00020,NK00020|P|14|VVSVS-EFG|H|15|0.59|NA,48093802594561,Gemini  Layered Necklace,ACTIVE,14K,0,0,0,https://admin.shopify.com/store/auracarat/products/9035724292353/variants/48093802594561
2026-08-06,NK00020,NK00020|P|14|VVSVS-EFG|H|16|0.59|NA,48093802529025,Gemini  Layered Necklace,ACTIVE,14K,0,0,0,https://admin.shopify.com/store/auracarat/products/9035724292353/variants/48093802529025
2026-08-06,NK00020,NK00020|P|14|VVSVS-EFG|H|17|0.59|NA,48093802627329,Gemini  Layered Necklace,ACTIVE,14K,0,0,0,https://admin.shopify.com/store/auracarat/products/9035724292353/variants/48093802627329
2026-08-06,NK00020,NK00020|P|14|VVSVS-EFG|H|26|0.59|NA,48093802660097,Gemini  Layered Necklace,ACTIVE,14K,0,0,0,https://admin.shopify.com/store/auracarat/products/9035724292353/variants/48093802660097
2026-08-06,NK00020,NK00020|P|18|VVSVS-EFG|H|14|0.59|NA,48093803053313,Gemini  Layered Necklace,ACTIVE,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9035724292353/variants/48093803053313
2026-08-06,NK00020,NK00020|P|18|VVSVS-EFG|H|15|0.59|NA,48093803086081,Gemini  Layered Necklace,ACTIVE,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9035724292353/variants/48093803086081
2026-08-06,NK00020,NK00020|P|18|VVSVS-EFG|H|16|0.59|NA,48093803020545,Gemini  Layered Necklace,ACTIVE,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9035724292353/variants/48093803020545
2026-08-06,NK00020,NK00020|P|18|VVSVS-EFG|H|17|0.59|NA,48093803118849,Gemini  Layered Necklace,ACTIVE,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9035724292353/variants/48093803118849
2026-08-06,NK00020,NK00020|P|18|VVSVS-EFG|H|26|0.59|NA,48093803151617,Gemini  Layered Necklace,ACTIVE,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9035724292353/variants/48093803151617
2026-08-06,NK00020,NK00020|W|14|VVSVS-EFG|H|14|0.59|NA,48093802725633,Gemini  Layered Necklace,ACTIVE,14K,0,0,0,https://admin.shopify.com/store/auracarat/products/9035724292353/variants/48093802725633
